Score, Film Name, Year, Date Rated, Mini Review, URL, IMDB ID
73,"Lock, Stock and Two Smoking Barrels",1998,"Nov 13 2012, 02:55","",https://www.criticker.com/film/Lock-Stock-and-Two-Smoking/,tt0120735
73,"A Night at the Opera",1935,"Apr 18 2014, 05:08","",https://www.criticker.com/film/A-Night-at-the-Opera/,tt0026778
73,"Rejected",2000,"Feb 22 2018, 12:39","",https://www.criticker.com/film/Rejected/,tt0234588
73,"South Park: Bigger, Longer, and Uncut",1999,"Nov 13 2012, 02:55","",https://www.criticker.com/film/South-Park-Bigger-Longer-and/,tt0158983
73,"Stranger Than Fiction",2006,"Feb 15 2012, 00:21","",https://www.criticker.com/film/Stranger-Than-Fiction-2006/,tt0420223
73,"Street Fight",2005,"Mar 09 2013, 14:21","",https://www.criticker.com/film/Street-Fight/,tt0457496
73,"Swimming Pool",2003,"Sep 11 2017, 08:03","",https://www.criticker.com/film/Swimming-Pool/,tt0324133
73,"THX 1138",1971,"Jan 03 2018, 14:56","",https://www.criticker.com/film/THX-1138/,tt0066434
73,"Welcome to Leith",2015,"Oct 09 2017, 12:54","",https://www.criticker.com/film/Welcome-to-Leith/,tt3962848
73,"What We Do in the Shadows",2014,"Sep 11 2017, 07:59","",https://www.criticker.com/film/What-We-Do-in-the/,tt3416742
72,"Casino",1995,"Aug 14 2015, 01:21","",https://www.criticker.com/film/Casino/,tt0112641
72,"The Color Purple",1985,"Feb 13 2012, 14:12","",https://www.criticker.com/film/The-Color-Purple/,tt0088939
72,"Cosmos: A SpaceTime Odyssey",2014,"Dec 27 2017, 12:31","",https://www.criticker.com/tv/Cosmos-A-SpaceTime-Odyssey/,tt2395695
72,"Dazed and Confused",1993,"Nov 13 2015, 16:28","",https://www.criticker.com/film/Dazed-and-Confused/,tt0106677
72,"The Deer Hunter",1978,"Jul 06 2013, 01:50","",https://www.criticker.com/film/The-Deer-Hunter/,tt0077416
72,"Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb",1964,"Nov 12 2012, 04:18","",https://www.criticker.com/film/Dr-Strangelove-or-How-I/,tt0057012
72,"Extras",2005,"Dec 29 2019, 21:38","",https://www.criticker.com/tv/Extras/,tt0445114
72,"The Hurt Locker",2009,"Feb 15 2012, 00:18","",https://www.criticker.com/film/The-Hurt-Locker/,tt0887912
72,"Kung Fu Panda",2008,"Feb 07 2018, 08:34","",https://www.criticker.com/film/Kung-Fu-Panda/,tt0441773
72,"Love and Death",1975,"Dec 20 2017, 10:55","",https://www.criticker.com/film/Love-and-Death/,tt0073312
72,"Mongol",2007,"Sep 01 2020, 11:54","",https://www.criticker.com/film/Mongol/,tt0416044
72,"The Seventh Seal",1957,"Mar 12 2013, 03:32","",https://www.criticker.com/film/The-Seventh-Seal/,tt0050976
72,"The Silence of the Lambs",1991,"Dec 19 2017, 11:12","",https://www.criticker.com/film/The-Silence-of-the-Lambs/,tt0102926
72,"Syriana",2005,"Nov 13 2015, 16:32","",https://www.criticker.com/film/Syriana/,tt0365737
72,"Taxi Driver",1976,"Feb 13 2012, 19:23","",https://www.criticker.com/film/Taxi-Driver-1976/,tt0075314
72,"That Mitchell and Webb Look",2006,"Sep 01 2020, 11:40","",https://www.criticker.com/tv/That-Mitchell-and-Webb-Look/,tt0499410
72,"The Wrestler",2008,"Feb 15 2012, 02:54","",https://www.criticker.com/film/The-Wrestler/,tt1125849
71,"Babel",2006,"Feb 15 2012, 02:54","",https://www.criticker.com/film/Babel/,tt0449467
71,"The Barkley Marathons: The Race That Eats Its Young",2014,"Oct 09 2017, 12:15","",https://www.criticker.com/film/The-Barkley-Marathons-The-Race/,tt2400291
71,"Blade Runner",1982,"Mar 26 2015, 17:49","",https://www.criticker.com/film/Blade-Runner/,tt0083658
71,"Boogie Nights",1997,"Feb 14 2012, 04:43","",https://www.criticker.com/film/Boogie-Nights/,tt0118749
71,"Catfish",2010,"Dec 02 2012, 05:31","",https://www.criticker.com/film/Catfish/,tt1584016
71,"Dogtooth",2009,"Nov 12 2012, 00:45","",https://www.criticker.com/film/Dogtooth/,tt1379182
71,"The Fog of War",2003,"Dec 28 2017, 10:32","",https://www.criticker.com/film/The-Fog-of-War/,tt0317910
71,"Network",1976,"Mar 09 2013, 14:41","",https://www.criticker.com/film/Network/,tt0074958
71,"The Office",2001,"Dec 30 2022, 13:24","",https://www.criticker.com/tv/The-Office-2001/,tt0290978
71,"The Staircase",2004,"Dec 02 2012, 04:59","",https://www.criticker.com/tv/The-Staircase/,tt0388644
71,"The Trip",2010,"Feb 22 2018, 12:47","",https://www.criticker.com/film/The-Trip-2010/,tt1740047
70,"The Day Today",1994,"Dec 29 2022, 14:45","",https://www.criticker.com/tv/The-Day-Today/,tt0108740
70,"The Devil and Daniel Johnston",2005,"Feb 13 2012, 14:12","",https://www.criticker.com/film/The-Devil-and-Daniel-Johnston/,tt0436231
70,"Fawlty Towers",1975,"Jan 09 2018, 08:34","",https://www.criticker.com/tv/Fawlty-Towers/,tt0072500
70,"Larry David: Curb Your Enthusiasm",1999,"Sep 08 2017, 13:39","",https://www.criticker.com/tv/Larry-David-Curb-Your-Enthusiasm/,tt0218388
70,"Manhattan",1979,"Mar 29 2013, 16:25","",https://www.criticker.com/film/Manhattan/,tt0079522
70,"The Simpsons Movie",2007,"Feb 13 2012, 16:24","",https://www.criticker.com/film/The-Simpsons-Movie/,tt0462538
70,"Steve Jobs: The Lost Interview",2012,"Dec 18 2021, 20:07","",https://www.criticker.com/film/Steve-Jobs-The-Lost-Interview/,tt2104994
70,"When the Levees Broke: A Requiem in Four Acts",2006,"Dec 30 2022, 13:21","",https://www.criticker.com/tv/When-the-Levees-Broke-A/,tt0783612
69,"Alan Partridge's Scissored Isle",2016,"Mar 09 2023, 09:38","",https://www.criticker.com/film/Alan-Partridges-Scissored-Isle/,tt5751588
69,"American Psycho",2000,"Nov 20 2012, 16:02","",https://www.criticker.com/film/American-Psycho/,tt0144084
69,"Anchorman: The Legend of Ron Burgundy",2004,"Feb 13 2012, 18:16","",https://www.criticker.com/film/Anchorman-The-Legend-of-Ron/,tt0357413
69,"The Aviator",2004,"Feb 13 2012, 14:28","",https://www.criticker.com/film/The-Aviator-2004/,tt0338751
69,"Cane Toads: An Unnatural History",1988,"Mar 26 2023, 12:19","",https://www.criticker.com/film/Cane-Toads-An-Unnatural-History/,tt0130529
69,"A Hard Day's Night",1964,"Mar 11 2015, 18:21","",https://www.criticker.com/film/A-Hard-Days-Night/,tt0058182
69,"Run Lola Run",1998,"Nov 13 2012, 03:00","",https://www.criticker.com/film/Run-Lola-Run/,tt0130827
69,"Trainspotting",1996,"Feb 13 2012, 14:09","",https://www.criticker.com/film/Trainspotting/,tt0117951
68,"A Bittersweet Life",2005,"Mar 26 2015, 14:32","",https://www.criticker.com/film/A-Bittersweet-Life/,tt0456912
68,"Black Book",2006,"Sep 07 2017, 17:50","",https://www.criticker.com/film/Black-Book/,tt0389557
68,"Black Swan",2010,"Apr 04 2012, 19:10","",https://www.criticker.com/film/Black-Swan/,tt0947798
68,"Children of Men",2006,"Feb 14 2012, 23:24","",https://www.criticker.com/film/Children-of-Men/,tt0206634
68,"Echoes from a Somber Empire",1990,"Feb 27 2023, 19:29","",https://www.criticker.com/film/Echoes-from-a-Somber-Empire/,tt0162941
68,"Forgetting Sarah Marshall",2008,"Feb 13 2012, 16:20","",https://www.criticker.com/film/Forgetting-Sarah-Marshall/,tt0800039
68,"The Lord of the Rings: The Fellowship of the Ring",2001,"Apr 04 2012, 19:26","",https://www.criticker.com/film/The-Lord-of-the-Rings-2001/,tt0120737
68,"O Brother, Where Art Thou?",2000,"Feb 13 2012, 14:28","",https://www.criticker.com/film/O-Brother-Where-Art-Thou/,tt0190590
68,"Pan's Labyrinth",2006,"Oct 17 2014, 15:28","",https://www.criticker.com/film/Pans-Labyrinth/,tt0457430
68,"Sunrise",1927,"Jan 28 2016, 23:03","Let's get this out of the way: this was made in 1927. It features several repetitious, slow-paced sequences and a few impressively hamm-y performances.  WIth that said, Sunrise is almost certainly the best silent film ever made. It is a one of the great film achievements of all time, and undoubtedly among the most cinematographically influential. Even a very modern-biased critic such as myself has to admit this is damn good movie.",https://www.criticker.com/film/Sunrise-1927/,tt0018455
68,"The Two Escobars",2010,"Dec 02 2012, 05:29","",https://www.criticker.com/tv/The-Two-Escobars/,tt1493943
68,"Zero Dark Thirty",2012,"Feb 01 2013, 22:08","",https://www.criticker.com/film/Zero-Dark-Thirty/,tt1790885
67,"Drowning by Numbers",1988,"Oct 09 2017, 12:26","",https://www.criticker.com/film/Drowning-by-Numbers/,tt0092929
67,"Eddie Izzard: Glorious",1997,"Sep 04 2014, 18:30","",https://www.criticker.com/film/Eddie-Izzard-Glorious/,tt0195753
67,"George Harrison: Living in the Material World",2011,"Aug 14 2015, 01:20","",https://www.criticker.com/film/George-Harrison-Living-in-the/,tt1113829
67,"Infernal Affairs",2002,"Sep 11 2017, 07:17","",https://www.criticker.com/film/Infernal-Affairs/,tt0338564
67,"Jackass 2.5",2007,"Dec 03 2012, 14:08","",https://www.criticker.com/film/Jackass-25/,tt1117523
67,"Jackass 3.5",2011,"Dec 03 2012, 14:13","",https://www.criticker.com/film/Jackass-35/,tt1753968
67,"Let's Get Lost",1988,"Apr 27 2022, 11:43","",https://www.criticker.com/film/Lets-Get-Lost/,tt0095515
67,"Saving Private Ryan",1998,"Feb 13 2012, 19:23","",https://www.criticker.com/film/Saving-Private-Ryan/,tt0120815
67,"The Sixth Sense",1999,"Feb 13 2012, 14:08","",https://www.criticker.com/film/The-Sixth-Sense/,tt0167404
67,"The Usual Suspects",1995,"Feb 13 2012, 14:25","",https://www.criticker.com/film/The-Usual-Suspects/,tt0114814
66,"Being John Malkovich",1999,"Feb 13 2012, 19:21","",https://www.criticker.com/film/Being-John-Malkovich/,tt0120601
66,"Jackass: The Movie",2002,"Feb 13 2012, 14:29","",https://www.criticker.com/film/Jackass-The-Movie/,tt0322802
66,"Martha Marcy May Marlene",2011,"Jul 05 2014, 21:54","",https://www.criticker.com/film/Martha-Marcy-May-Marlene/,tt1441326
66,"The Princess Bride",1987,"Aug 13 2012, 17:18","",https://www.criticker.com/film/The-Princess-Bride/,tt0093779
65,"Burden of Dreams",1982,"Mar 05 2022, 01:22","",https://www.criticker.com/film/Burden-of-Dreams/,tt0083702
65,"Hannibal Buress: Animal Furnace",2012,"Jan 03 2018, 13:20","",https://www.criticker.com/tv/Hannibal-Buress-Animal-Furnace/,tt2163606
65,"The Last Dance",2020,"Apr 26 2022, 17:01","",https://www.criticker.com/tv/The-Last-Dance-2020/,tt8420184
65,"Romeo + Juliet",1996,"Dec 02 2012, 04:49","",https://www.criticker.com/film/Romeo-Juliet/,tt0117509
65,"The Shawshank Redemption",1994,"Feb 13 2012, 16:22","",https://www.criticker.com/film/The-Shawshank-Redemption/,tt0111161
64,"Infernal Affairs II",2003,"Sep 11 2017, 07:57","",https://www.criticker.com/film/Infernal-Affairs-II/,tt0369060
64,"Jesus Christ Superstar",1973,"Apr 26 2022, 07:06","",https://www.criticker.com/film/Jesus-Christ-Superstar/,tt0070239
64,"Life Itself",2014,"Oct 09 2017, 12:42","",https://www.criticker.com/film/Life-Itself/,tt2382298
64,"Lost in Translation",2003,"Mar 15 2013, 21:24","",https://www.criticker.com/film/Lost-in-Translation/,tt0335266
64,"Louis C.K.: Chewed Up",2008,"Oct 22 2014, 12:50","",https://www.criticker.com/tv/Louis-CK-Chewed-Up/,tt1190722
64,"Louis C.K.: Hilarious",2010,"Oct 22 2014, 12:50","",https://www.criticker.com/tv/Louis-CK-Hilarious/,tt1421373
64,"Planet Earth II",2016,"Feb 07 2018, 08:27","",https://www.criticker.com/tv/Planet-Earth-II/,tt5491994
64,"A Separation",2011,"Sep 11 2017, 07:20","",https://www.criticker.com/film/A-Separation/,tt1832382
63,"Bad Lieutenant: Port of Call New Orleans",2009,"Dec 27 2017, 09:23","",https://www.criticker.com/film/Bad-Lieutenant-Port-of-Call/,tt1095217
63,"Bloody Sunday",2002,"Feb 27 2017, 16:36","",https://www.criticker.com/film/Bloody-Sunday/,tt0280491
63,"Death Proof",2007,"Dec 27 2017, 13:00","",https://www.criticker.com/film/Death-Proof/,tt1028528
63,"Eddie Murphy Delirious",1983,"Dec 02 2012, 05:30","",https://www.criticker.com/tv/Eddie-Murphy-Delirious/,tt0085474
63,"John Mulaney: New in Town",2012,"Jan 03 2018, 13:40","",https://www.criticker.com/tv/John-Mulaney-New-in-Town/,tt2246779
63,"Minority Report",2002,"Feb 13 2012, 13:29","",https://www.criticker.com/film/Minority-Report/,tt0181689
63,"Platoon",1986,"May 18 2013, 11:52","",https://www.criticker.com/film/Platoon/,tt0091763
63,"San Junipero",2016,"Dec 27 2017, 11:59","",https://www.criticker.com/tv/Black-Mirror-San-Junipero/,tt4538072
63,"Time Trumpet",2006,"Mar 05 2023, 14:39","",https://www.criticker.com/tv/Time-Trumpet/,tt0840965
63,"Yellow Submarine",1968,"Mar 31 2022, 14:12","",https://www.criticker.com/film/Yellow-Submarine/,tt0063823
62,"It's Always Sunny in Philadelphia",2005,"Nov 19 2015, 22:29","",https://www.criticker.com/tv/Its-Always-Sunny-in-Philadelphia/,tt0472954
62,"Louis Theroux: The Most Hated Family in America",2007,"Dec 05 2015, 18:04","",https://www.criticker.com/tv/Louis-Theroux-The-Most-Hated-2007/,tt1000764
62,"Ocean's Eleven",2001,"Feb 13 2012, 13:27","",https://www.criticker.com/film/Oceans-Eleven-2001/,tt0240772
62,"Screenwipe",2006,"Feb 22 2018, 12:44","",https://www.criticker.com/tv/Screenwipe/,tt0780206
62,"Senna",2010,"Aug 13 2012, 17:11","",https://www.criticker.com/film/Senna/,tt1424432
62,"When Harry Met Sally...",1989,"Jan 16 2013, 22:08","",https://www.criticker.com/film/When-Harry-Met-Sally/,tt0098635
61,"Apollo 13",1995,"Feb 13 2012, 14:12","",https://www.criticker.com/film/Apollo-13/,tt0112384
61,"The Curious Case of Benjamin Button",2008,"Nov 16 2012, 18:49","",https://www.criticker.com/film/The-Curious-Case-of-Benjamin/,tt0421715
61,"Dave Chappelle: Killin' Them Softly",2000,"Oct 22 2014, 13:05","",https://www.criticker.com/tv/Dave-Chappelle-Killin-Them-Softly/,tt0251654
61,"Going Clear: Scientology and the Prison of Belief",2015,"Dec 27 2017, 13:33","",https://www.criticker.com/film/Going-Clear-Scientology-and-the/,tt4257858
61,"The Great Escape",1963,"Apr 04 2012, 19:45","",https://www.criticker.com/film/The-Great-Escape/,tt0057115
61,"Man on the Moon",1999,"Mar 18 2013, 15:15","",https://www.criticker.com/film/Man-on-the-Moon/,tt0125664
61,"Once Upon a Time in America",1984,"Aug 14 2012, 13:39","",https://www.criticker.com/film/Once-Upon-a-Time-in-1984/,tt0087843
61,"The War Room",1993,"Dec 19 2017, 10:53","",https://www.criticker.com/film/The-War-Room/,tt0108515
61,"Weiner",2016,"Dec 29 2019, 21:51","",https://www.criticker.com/film/Weiner/,tt5278596
60,"Best of Enemies",2015,"Jan 18 2018, 10:03","",https://www.criticker.com/film/Best-of-Enemies/,tt3518012
60,"Cube",1997,"Nov 25 2012, 20:25","",https://www.criticker.com/film/Cube/,tt0123755
60,"Cube 2: Hypercube",2002,"Feb 14 2012, 04:43","",https://www.criticker.com/film/Cube-2-Hypercube/,tt0285492
60,"Drunken Master",1978,"Mar 01 2023, 14:10","",https://www.criticker.com/film/Drunken-Master/,tt0080179
60,"Eddie Izzard: Dress to Kill",1999,"Feb 01 2014, 21:33","",https://www.criticker.com/film/Eddie-Izzard-Dress-to-Kill/,tt0184424
60,"The Emperor's New Groove",2000,"Oct 12 2018, 10:16","",https://www.criticker.com/film/The-Emperors-New-Groove/,tt0120917
60,"Ferris Bueller's Day Off",1986,"Feb 13 2012, 14:23","",https://www.criticker.com/film/Ferris-Buellers-Day-Off/,tt0091042
60,"The Five Obstructions",2003,"Dec 29 2022, 21:57","",https://www.criticker.com/film/The-Five-Obstructions/,tt0354575
60,"The Game",1997,"Feb 13 2012, 14:16","",https://www.criticker.com/film/The-Game/,tt0119174
60,"Gangs of Wasseypur",2012,"Feb 22 2023, 21:50","",https://www.criticker.com/film/Gangs-of-Wasseypur/,tt1954470
60,"Heathers",1989,"Jan 17 2013, 19:25","",https://www.criticker.com/film/Heathers/,tt0097493
60,"Infernal Affairs III",2003,"Sep 11 2017, 08:07","",https://www.criticker.com/film/Infernal-Affairs-III/,tt0374339
60,"The Insider",1999,"Dec 13 2017, 15:09","",https://www.criticker.com/film/The-Insider/,tt0140352
60,"JFK",1991,"Jan 21 2013, 21:18","",https://www.criticker.com/film/JFK/,tt0102138
60,"Jodorowsky's Dune",2014,"Aug 25 2014, 15:05","",https://www.criticker.com/film/Jodorowskys-Dune/,tt1935156
60,"June 17, 1994",2010,"Dec 27 2017, 13:50","",https://www.criticker.com/tv/June-17-1994/,tt1509849
60,"The King of Comedy",1982,"May 26 2014, 02:19","",https://www.criticker.com/film/The-King-of-Comedy/,tt0085794
60,"The Legend of Drunken Master",1994,"Jan 19 2023, 20:32","",https://www.criticker.com/film/The-Legend-of-Drunken-Master/,tt0111512
60,"The Lion King",1994,"Feb 13 2012, 17:40","",https://www.criticker.com/film/The-Lion-King/,tt0110357
60,"Mad Max",1979,"Jan 03 2018, 13:46","",https://www.criticker.com/film/Mad-Max/,tt0079501
60,"Madagascar",2005,"Feb 13 2012, 14:27","",https://www.criticker.com/film/Madagascar/,tt0351283
60,"The Madness of King George",1994,"Sep 08 2017, 13:43","",https://www.criticker.com/film/The-Madness-of-King-George/,tt0110428
60,"Manhattan Murder Mystery",1993,"Dec 20 2017, 11:08","",https://www.criticker.com/film/Manhattan-Murder-Mystery/,tt0107507
60,"The Office",2005,"Oct 09 2017, 12:47","",https://www.criticker.com/tv/The-Office-2005/,tt0386676
60,"A Rough Sketch for a Proposed Film Dealing with the Powers of Ten and the Relative Size of Things in the Universe",1968,"Mar 26 2023, 11:33","",https://www.criticker.com/film/A-Rough-Sketch-for-a/,tt0063525
60,"Spotlight",2015,"Dec 19 2017, 10:48","",https://www.criticker.com/film/Spotlight/,tt1895587
59,"American Hustle",2013,"Nov 26 2015, 13:08","",https://www.criticker.com/film/American-Hustle/,tt1800241
59,"The Ascent of Man",1973,"Mar 26 2023, 09:31","",https://www.criticker.com/tv/The-Ascent-of-Man/,tt0069733
59,"Bandits",2001,"Jan 17 2013, 19:24","",https://www.criticker.com/film/Bandits-2001/,tt0219965
59,"Barbara Broadcast",1977,"Mar 17 2023, 18:10","",https://www.criticker.com/film/Barbara-Broadcast/,tt0075726
59,"Body Heat",1981,"Jan 02 2020, 17:28","",https://www.criticker.com/film/Body-Heat/,tt0082089
59,"Cabaret",1972,"Jan 02 2018, 09:48","",https://www.criticker.com/film/Cabaret/,tt0068327
59,"Caligula",1979,"Feb 23 2023, 16:00","",https://www.criticker.com/film/Caligula/,tt0080491
59,"The Duellists",1977,"Feb 23 2023, 18:39","",https://www.criticker.com/film/The-Duellists/,tt0075968
59,"Election",1999,"Feb 14 2012, 23:24","",https://www.criticker.com/film/Election/,tt0126886
59,"Gattaca",1997,"Nov 26 2012, 21:03","",https://www.criticker.com/film/Gattaca/,tt0119177
59,"The Good Old Naughty Days",2002,"Jan 19 2023, 19:43","",https://www.criticker.com/film/The-Good-Old-Naughty-Days/,tt0330775
59,"Hamlet",1990,"Mar 09 2023, 10:50","",https://www.criticker.com/film/Hamlet-1990/,tt0099726
59,"John Adams",2008,"Mar 10 2023, 09:13","",https://www.criticker.com/tv/John-Adams/,tt0472027
59,"Lost In La Mancha",2002,"Apr 27 2022, 12:11","",https://www.criticker.com/film/Lost-In-La-Mancha/,tt0308514
59,"A Man for All Seasons",1966,"Mar 09 2023, 10:40","",https://www.criticker.com/film/A-Man-for-All-Seasons/,tt0060665
59,"Marie Antoinette",2006,"May 01 2022, 12:29","",https://www.criticker.com/film/Marie-Antoinette-2006/,tt0422720
59,"The Master",2012,"Jul 28 2013, 00:38","",https://www.criticker.com/film/The-Master-2012/,tt1560747
59,"Mesrine: Killer Instinct",2008,"Nov 21 2015, 14:19","",https://www.criticker.com/film/Mesrine-Killer-Instinct/,tt1259014
59,"Mesrine: Public Enemy #1",2008,"Nov 21 2015, 14:19","",https://www.criticker.com/film/Mesrine-Public-Enemy-1/,tt0411272
59,"The Mighty Boosh",2003,"May 01 2022, 16:43","",https://www.criticker.com/tv/The-Mighty-Boosh/,tt0416394
59,"Orlando",1992,"Feb 27 2023, 17:35","",https://www.criticker.com/film/Orlando/,tt0107756
59,"Paths of Glory",1957,"Aug 26 2013, 01:09","",https://www.criticker.com/film/Paths-of-Glory/,tt0050825
59,"The Social Network",2010,"Feb 22 2018, 12:46","",https://www.criticker.com/film/The-Social-Network/,tt1285016
59,"Spartacus",1960,"Jul 03 2022, 08:19","",https://www.criticker.com/film/Spartacus/,tt0054331
59,"The Square",2013,"Jan 03 2018, 14:49","",https://www.criticker.com/film/The-Square-2013/,tt2486682
59,"United 93",2006,"Mar 07 2013, 19:02","",https://www.criticker.com/film/United-93/,tt0475276
59,"Wings of Hope",2000,"Mar 09 2023, 09:09","",https://www.criticker.com/tv/Wings-of-Hope/,tt0249248
58,"The Adventures of Baron Munchausen",1988,"Aug 14 2015, 02:00","",https://www.criticker.com/film/The-Adventures-of-Baron-Munchausen/,tt0096764
58,"Aguirre: The Wrath of God",1972,"Dec 10 2012, 16:41","",https://www.criticker.com/film/Aguirre-The-Wrath-of-God/,tt0068182
58,"American Graffiti",1973,"Dec 27 2017, 08:55","",https://www.criticker.com/film/American-Graffiti/,tt0069704
58,"Attack of the Clones Review",2010,"Jan 18 2018, 10:02","",https://www.criticker.com/film/Attack-of-the-Clones-Review/,tt2200252
58,"The Damned United",2009,"Jul 07 2018, 11:23","",https://www.criticker.com/film/The-Damned-United/,tt1226271
58,"Demetri Martin. Person.",2007,"Jan 03 2018, 12:38","",https://www.criticker.com/tv/Demetri-Martin-Person/,tt0954327
58,"Flesh &amp; Blood",1985,"Mar 09 2023, 20:20","",https://www.criticker.com/film/Flesh-and-Blood/,tt0089153
58,"Futurama: Bender's Big Score",2007,"Dec 25 2022, 11:32","",https://www.criticker.com/film/Futurama-Benders-Big-Score/,tt0471711
58,"Geri's Game",1997,"Feb 22 2018, 12:09","",https://www.criticker.com/film/Geris-Game/,tt0131409
58,"The Grand Budapest Hotel",2014,"Jul 05 2014, 21:31","",https://www.criticker.com/film/The-Grand-Budapest-Hotel/,tt2278388
58,"Jesus Camp",2006,"Dec 05 2015, 18:26","",https://www.criticker.com/film/Jesus-Camp/,tt0486358
58,"Katherine Ryan: Glitter Room",2019,"Apr 26 2022, 07:13","",https://www.criticker.com/tv/Katherine-Ryan-Glitter-Room/,tt10438648
58,"Kurt Cobain: Montage of Heck",2015,"Apr 26 2022, 16:28","",https://www.criticker.com/film/Kurt-Cobain-Montage-of-Heck/,tt4229236
58,"Life in the Undergrowth",2005,"Feb 23 2023, 15:49","",https://www.criticker.com/tv/Life-in-the-Undergrowth/,tt0760222
58,"The Lion in Winter",2003,"Apr 27 2022, 11:55","",https://www.criticker.com/tv/The-Lion-in-Winter-2003/,tt0319754
58,"Louis C.K. Live at the Beacon Theatre",2011,"Jan 03 2018, 13:42","",https://www.criticker.com/film/Louis-CK-Live-at-the/,tt2112999
58,"Marley",2012,"Oct 12 2018, 10:17","",https://www.criticker.com/film/Marley/,tt1183919
58,"Mary, Queen of Scots",1971,"Mar 19 2023, 10:48","",https://www.criticker.com/film/Mary-Queen-of-Scots/,tt0067402
58,"Les Miserables: The Dream Cast In Concert",1995,"May 06 2022, 09:14","",https://www.criticker.com/tv/Les-Miserables-The-Dream-Cast/,tt11918512
58,"Nashville",1975,"Dec 25 2022, 16:43","",https://www.criticker.com/film/Nashville/,tt0073440
58,"No End in Sight",2007,"Mar 09 2023, 09:11","",https://www.criticker.com/film/No-End-in-Sight/,tt0912593
58,"Once Brothers",2010,"Dec 27 2017, 14:33","",https://www.criticker.com/tv/Once-Brothers/,tt1754311
58,"Rabbit Fire",1951,"Dec 30 2022, 12:07","",https://www.criticker.com/film/Rabbit-Fire/,tt0043953
58,"Revenge of the Sith Review",2010,"Jan 18 2018, 10:02","",https://www.criticker.com/film/Revenge-of-the-Sith-Review/,tt3516870
58,"The Second Renaissance Part I",2003,"Feb 27 2023, 18:03","",https://www.criticker.com/film/The-Second-Renaissance-Part-I/,tt0366179
58,"Stand by Me",1986,"Dec 02 2012, 04:54","",https://www.criticker.com/film/Stand-by-Me/,tt0092005
58,"Steve Coogan: The Inside Story",2009,"Mar 26 2023, 08:36","",https://www.criticker.com/tv/Steve-Coogan-The-Inside-Story/,tt1577875
58,"The Thin Red Line",1998,"Feb 13 2012, 14:14","",https://www.criticker.com/film/The-Thin-Red-Line/,tt0120863
58,"Thirteen Days",2000,"Feb 13 2012, 17:40","",https://www.criticker.com/film/Thirteen-Days/,tt0146309
58,"Under the Sun",2015,"Jan 16 2018, 13:10","",https://www.criticker.com/film/Under-the-Sun-2015/,tt5129818
57,"Dog Day Afternoon",1975,"Dec 19 2017, 10:46","",https://www.criticker.com/film/Dog-Day-Afternoon/,tt0072890
57,"Duck Amuck",1953,"Dec 11 2017, 13:29","",https://www.criticker.com/film/Duck-Amuck/,tt0045708
57,"The Fly",1986,"Jun 28 2022, 13:56","",https://www.criticker.com/film/The-Fly-1986/,tt0091064
57,"Following",1999,"Nov 16 2012, 18:49","",https://www.criticker.com/film/Following/,tt0154506
57,"The Good, the Bad and the Ugly",1966,"Feb 13 2012, 14:14","",https://www.criticker.com/film/The-Good-the-Bad-and/,tt0060196
57,"Metropolitan",1990,"Dec 14 2017, 14:49","",https://www.criticker.com/film/Metropolitan/,tt0100142
57,"Mid Morning Matters with Alan Partridge",2010,"May 01 2022, 12:41","",https://www.criticker.com/tv/Mid-Morning-Matters-with-Alan/,tt1923623
57,"Napoleon Dynamite",2004,"Feb 13 2012, 14:14","",https://www.criticker.com/film/Napoleon-Dynamite/,tt0374900
57,"Office Space",1999,"Feb 15 2012, 00:47","",https://www.criticker.com/film/Office-Space-1999/,tt0151804
57,"The Pervert's Guide To Ideology",2012,"Jan 03 2018, 14:14","",https://www.criticker.com/film/The-Perverts-Guide-To-Ideology/,tt2152198
57,"Rain Man",1988,"Feb 13 2012, 14:12","",https://www.criticker.com/film/Rain-Man/,tt0095953
57,"Scarface",1983,"Feb 13 2012, 19:21","",https://www.criticker.com/film/Scarface-1983/,tt0086250
57,"Show Me a Hero",2015,"Dec 19 2017, 10:37","",https://www.criticker.com/tv/Show-Me-a-Hero/,tt2492296
57,"Waiting for Guffman",1996,"Dec 28 2017, 11:11","",https://www.criticker.com/film/Waiting-for-Guffman/,tt0118111
56,"'71",2014,"Jan 04 2022, 21:34","",https://www.criticker.com/film/71-2014/,tt2614684
56,"Amélie",2001,"Feb 13 2012, 19:21","",https://www.criticker.com/film/Amelie/,tt0211915
56,"The Diving Bell and the Butterfly",2007,"Apr 04 2012, 23:10","",https://www.criticker.com/film/The-Diving-Bell-and-the/,tt0401383
56,"Hannibal Takes Edinburgh",2016,"Jan 03 2018, 13:23","",https://www.criticker.com/tv/Hannibal-Takes-Edinburgh/,tt5612850
56,"The Hitchhiker's Guide to the Galaxy",1981,"Mar 26 2023, 10:29","",https://www.criticker.com/tv/The-Hitchhikers-Guide-to-the-1981/,tt0081874
56,"Long-Haired Hare",1949,"Oct 06 2012, 05:22","",https://www.criticker.com/film/Long-Haired-Hare/,tt0041598
56,"The Lord of the Rings: The Return of the King",2003,"Feb 13 2012, 14:14","",https://www.criticker.com/film/The-Lord-of-the-Rings-2003/,tt0167260
